facility,service_line,sub_service,ip_op_indicator,med_surg_indicator,demand,date
facility2,Cardiology,Cardiac Cath,O,MED,39,02/14/2020
facility2,Cardiology,Cardiac Cath,O,MED,11,02/15/2020
facility2,Cardiology,Cardiac Cath,O,MED,36,02/17/2020
facility2,Cardiology,Cardiac Cath,O,MED,46,02/18/2020
facility2,Cardiology,Cardiac Cath,O,MED,53,02/19/2020
facility2,Cardiology,Cardiac Cath,O,MED,28,02/20/2020
facility2,Cardiology,Cardiac Cath,O,MED,24,02/21/2020
facility2,Cardiology,Cardiac Cath,O,MED,14,02/22/2020
facility2,Cardiology,Cardiac Cath,O,MED,51,02/24/2020
facility2,Cardiology,Cardiac Cath,O,MED,35,02/25/2020
facility2,Cardiology,Cardiac Cath,O,MED,59,02/26/2020
facility2,Cardiology,Cardiac Cath,O,MED,67,02/27/2020
facility2,Cardiology,Cardiac Cath,O,MED,27,02/28/2020
facility2,Cardiology,Cardiac Cath,O,MED,9,02/29/2020
facility2,Cardiology,Cardiac Cath,O,SURG,2,04/14/2018
facility2,Cardiology,Cardiac Cath,O,SURG,6,01/24/2020
facility2,Cardiology,Cardiac Cath,O,SURG,4,02/19/2020
facility2,Cardiology,Electrophysiology,O,MED,151,03/01/2018
facility2,Cardiology,Electrophysiology,O,MED,94,03/02/2018
facility2,Cardiology,Electrophysiology,O,MED,52,03/03/2018
facility2,Cardiology,Electrophysiology,O,MED,2,03/04/2018
facility2,Cardiology,Electrophysiology,O,MED,105,03/05/2018
facility2,Cardiology,Electrophysiology,O,MED,338,03/06/2018
facility2,Cardiology,Electrophysiology,O,MED,225,03/07/2018
facility2,Cardiology,Electrophysiology,O,MED,239,03/08/2018
facility2,Cardiology,Electrophysiology,O,MED,342,03/09/2018
facility2,Cardiology,Electrophysiology,O,MED,11,03/10/2018
facility2,Cardiology,Electrophysiology,O,MED,84,03/12/2018
facility2,Cardiology,Electrophysiology,O,MED,170,03/13/2018
facility2,Cardiology,Electrophysiology,O,MED,149,03/14/2018
facility2,Cardiology,Electrophysiology,O,MED,163,03/15/2018
facility2,Cardiology,Electrophysiology,O,MED,144,03/16/2018
facility2,Cardiology,Electrophysiology,O,MED,10,03/17/2018
facility2,Cardiology,Electrophysiology,O,MED,304,03/19/2018
facility2,Cardiology,Electrophysiology,O,MED,290,03/20/2018
facility2,Cardiology,Electrophysiology,O,MED,117,03/21/2018
facility2,Cardiology,Electrophysiology,O,MED,340,03/22/2018
facility2,Cardiology,Electrophysiology,O,MED,72,03/23/2018
facility2,Cardiology,Electrophysiology,O,MED,61,03/24/2018
facility2,Cardiology,Electrophysiology,O,MED,126,03/26/2018
facility2,Cardiology,Electrophysiology,O,MED,102,03/27/2018
facility2,Cardiology,Electrophysiology,O,MED,269,03/28/2018
facility2,Cardiology,Electrophysiology,O,MED,101,03/29/2018
facility2,Cardiology,Electrophysiology,O,MED,172,03/30/2018
facility2,Cardiology,Electrophysiology,O,MED,6,03/31/2018
facility2,Cardiology,Electrophysiology,O,MED,208,04/02/2018
facility2,Cardiology,Electrophysiology,O,MED,177,04/03/2018
facility2,Cardiology,Electrophysiology,O,MED,205,04/04/2018
facility2,Cardiology,Electrophysiology,O,MED,102,04/05/2018
facility2,Cardiology,Electrophysiology,O,MED,125,04/06/2018
facility2,Cardiology,Electrophysiology,O,MED,11,04/07/2018
facility2,Cardiology,Electrophysiology,O,MED,15,04/08/2018
facility2,Cardiology,Electrophysiology,O,MED,130,04/09/2018
facility2,Cardiology,Electrophysiology,O,MED,229,04/10/2018
facility2,Cardiology,Electrophysiology,O,MED,244,04/11/2018
facility2,Cardiology,Electrophysiology,O,MED,226,04/12/2018
facility2,Cardiology,Electrophysiology,O,MED,250,04/13/2018
facility2,Cardiology,Electrophysiology,O,MED,16,04/14/2018
facility2,Cardiology,Electrophysiology,O,MED,9,04/15/2018
facility2,Cardiology,Electrophysiology,O,MED,125,04/16/2018
facility2,Cardiology,Electrophysiology,O,MED,166,04/17/2018
facility2,Cardiology,Electrophysiology,O,MED,139,04/18/2018
facility2,Cardiology,Electrophysiology,O,MED,302,04/19/2018
facility2,Cardiology,Electrophysiology,O,MED,130,04/20/2018
facility2,Cardiology,Electrophysiology,O,MED,55,04/21/2018
facility2,Cardiology,Electrophysiology,O,MED,15,04/22/2018
facility2,Cardiology,Electrophysiology,O,MED,95,04/23/2018
facility2,Cardiology,Electrophysiology,O,MED,102,04/24/2018
facility2,Cardiology,Electrophysiology,O,MED,129,04/25/2018
facility2,Cardiology,Electrophysiology,O,MED,269,04/26/2018
facility2,Cardiology,Electrophysiology,O,MED,220,04/27/2018
facility2,Cardiology,Electrophysiology,O,MED,41,04/28/2018
facility2,Cardiology,Electrophysiology,O,MED,10,04/29/2018
facility2,Cardiology,Electrophysiology,O,MED,327,04/30/2018
facility2,Cardiology,Electrophysiology,O,MED,220,05/01/2018
facility2,Cardiology,Electrophysiology,O,MED,148,05/02/2018
facility2,Cardiology,Electrophysiology,O,MED,285,05/03/2018
facility2,Cardiology,Electrophysiology,O,MED,163,05/04/2018
facility2,Cardiology,Electrophysiology,O,MED,20,05/05/2018
facility2,Cardiology,Electrophysiology,O,MED,12,05/06/2018
facility2,Cardiology,Electrophysiology,O,MED,149,05/07/2018
facility2,Cardiology,Electrophysiology,O,MED,254,05/08/2018
facility2,Cardiology,Electrophysiology,O,MED,164,05/09/2018
facility2,Cardiology,Electrophysiology,O,MED,303,05/10/2018
facility2,Cardiology,Electrophysiology,O,MED,174,05/11/2018
facility2,Cardiology,Electrophysiology,O,MED,33,05/12/2018
facility2,Cardiology,Electrophysiology,O,MED,19,05/13/2018
facility2,Cardiology,Electrophysiology,O,MED,200,05/14/2018
facility2,Cardiology,Electrophysiology,O,MED,156,05/15/2018
facility2,Cardiology,Electrophysiology,O,MED,247,05/16/2018
facility2,Cardiology,Electrophysiology,O,MED,185,05/17/2018
facility2,Cardiology,Electrophysiology,O,MED,261,05/18/2018
facility2,Cardiology,Electrophysiology,O,MED,63,05/19/2018
facility2,Cardiology,Electrophysiology,O,MED,68,05/20/2018
facility2,Cardiology,Electrophysiology,O,MED,310,05/21/2018
facility2,Cardiology,Electrophysiology,O,MED,305,05/22/2018
facility2,Cardiology,Electrophysiology,O,MED,166,05/23/2018
facility2,Cardiology,Electrophysiology,O,MED,311,05/24/2018
facility2,Cardiology,Electrophysiology,O,MED,102,05/25/2018
facility2,Cardiology,Electrophysiology,O,MED,45,05/26/2018
facility2,Cardiology,Electrophysiology,O,MED,34,05/27/2018
facility2,Cardiology,Electrophysiology,O,MED,245,05/29/2018
facility2,Cardiology,Electrophysiology,O,MED,261,05/30/2018
facility2,Cardiology,Electrophysiology,O,MED,197,05/31/2018
facility2,Cardiology,Electrophysiology,O,MED,133,06/01/2018
facility2,Cardiology,Electrophysiology,O,MED,17,06/02/2018
facility2,Cardiology,Electrophysiology,O,MED,6,06/03/2018
facility2,Cardiology,Electrophysiology,O,MED,144,06/04/2018
facility2,Cardiology,Electrophysiology,O,MED,102,06/05/2018
facility2,Cardiology,Electrophysiology,O,MED,340,06/06/2018
facility2,Cardiology,Electrophysiology,O,MED,181,06/07/2018
facility2,Cardiology,Electrophysiology,O,MED,83,06/08/2018
facility2,Cardiology,Electrophysiology,O,MED,68,06/09/2018
facility2,Cardiology,Electrophysiology,O,MED,13,06/10/2018
facility2,Cardiology,Electrophysiology,O,MED,173,06/11/2018
facility2,Cardiology,Electrophysiology,O,MED,274,06/12/2018
facility2,Cardiology,Electrophysiology,O,MED,235,06/13/2018
facility2,Cardiology,Electrophysiology,O,MED,240,06/14/2018
facility2,Cardiology,Electrophysiology,O,MED,147,06/15/2018
facility2,Cardiology,Electrophysiology,O,MED,68,06/16/2018
facility2,Cardiology,Electrophysiology,O,MED,22,06/17/2018
facility2,Cardiology,Electrophysiology,O,MED,351,06/18/2018
facility2,Cardiology,Electrophysiology,O,MED,273,06/19/2018
facility2,Cardiology,Electrophysiology,O,MED,118,06/20/2018
facility2,Cardiology,Electrophysiology,O,MED,241,06/21/2018
facility2,Cardiology,Electrophysiology,O,MED,116,06/22/2018
facility2,Cardiology,Electrophysiology,O,MED,33,06/23/2018
facility2,Cardiology,Electrophysiology,O,MED,57,06/24/2018
facility2,Cardiology,Electrophysiology,O,MED,122,06/25/2018
facility2,Cardiology,Electrophysiology,O,MED,89,06/26/2018
facility2,Cardiology,Electrophysiology,O,MED,246,06/27/2018
facility2,Cardiology,Electrophysiology,O,MED,233,06/28/2018
facility2,Cardiology,Electrophysiology,O,MED,228,06/29/2018
facility2,Cardiology,Electrophysiology,O,MED,21,06/30/2018
facility2,Cardiology,Electrophysiology,O,MED,52,07/01/2018
facility2,Cardiology,Electrophysiology,O,MED,76,07/02/2018
facility2,Cardiology,Electrophysiology,O,MED,102,07/03/2018
facility2,Cardiology,Electrophysiology,O,MED,9,07/04/2018
facility2,Cardiology,Electrophysiology,O,MED,204,07/05/2018
facility2,Cardiology,Electrophysiology,O,MED,106,07/06/2018
facility2,Cardiology,Electrophysiology,O,MED,46,07/07/2018
facility2,Cardiology,Electrophysiology,O,MED,21,07/08/2018
facility2,Cardiology,Electrophysiology,O,MED,77,07/09/2018
facility2,Cardiology,Electrophysiology,O,MED,109,07/10/2018
facility2,Cardiology,Electrophysiology,O,MED,203,07/11/2018
facility2,Cardiology,Electrophysiology,O,MED,243,07/12/2018
facility2,Cardiology,Electrophysiology,O,MED,200,07/13/2018
facility2,Cardiology,Electrophysiology,O,MED,39,07/14/2018
facility2,Cardiology,Electrophysiology,O,MED,30,07/15/2018
facility2,Cardiology,Electrophysiology,O,MED,217,07/16/2018
facility2,Cardiology,Electrophysiology,O,MED,105,07/17/2018
facility2,Cardiology,Electrophysiology,O,MED,156,07/18/2018
facility2,Cardiology,Electrophysiology,O,MED,212,07/19/2018
facility2,Cardiology,Electrophysiology,O,MED,157,07/20/2018
facility2,Cardiology,Electrophysiology,O,MED,46,07/21/2018
facility2,Cardiology,Electrophysiology,O,MED,43,07/22/2018
facility2,Cardiology,Electrophysiology,O,MED,135,07/23/2018
facility2,Cardiology,Electrophysiology,O,MED,213,07/24/2018
facility2,Cardiology,Electrophysiology,O,MED,180,07/25/2018
facility2,Cardiology,Electrophysiology,O,MED,295,07/26/2018
facility2,Cardiology,Electrophysiology,O,MED,186,07/27/2018
facility2,Cardiology,Electrophysiology,O,MED,70,07/28/2018
facility2,Cardiology,Electrophysiology,O,MED,35,07/29/2018
facility2,Cardiology,Electrophysiology,O,MED,105,07/30/2018
facility2,Cardiology,Electrophysiology,O,MED,223,07/31/2018
facility2,Cardiology,Electrophysiology,O,MED,236,08/01/2018
facility2,Cardiology,Electrophysiology,O,MED,303,08/02/2018
facility2,Cardiology,Electrophysiology,O,MED,200,08/03/2018
facility2,Cardiology,Electrophysiology,O,MED,43,08/04/2018
facility2,Cardiology,Electrophysiology,O,MED,29,08/05/2018
facility2,Cardiology,Electrophysiology,O,MED,281,08/06/2018
facility2,Cardiology,Electrophysiology,O,MED,96,08/07/2018
facility2,Cardiology,Electrophysiology,O,MED,326,08/08/2018
facility2,Cardiology,Electrophysiology,O,MED,384,08/09/2018
facility2,Cardiology,Electrophysiology,O,MED,196,08/10/2018
facility2,Cardiology,Electrophysiology,O,MED,24,08/11/2018
facility2,Cardiology,Electrophysiology,O,MED,46,08/12/2018
facility2,Cardiology,Electrophysiology,O,MED,160,08/13/2018
facility2,Cardiology,Electrophysiology,O,MED,288,08/14/2018
facility2,Cardiology,Electrophysiology,O,MED,166,08/15/2018
facility2,Cardiology,Electrophysiology,O,MED,308,08/16/2018
facility2,Cardiology,Electrophysiology,O,MED,133,08/17/2018
facility2,Cardiology,Electrophysiology,O,MED,53,08/18/2018
facility2,Cardiology,Electrophysiology,O,MED,79,08/19/2018
facility2,Cardiology,Electrophysiology,O,MED,131,08/20/2018
facility2,Cardiology,Electrophysiology,O,MED,240,08/21/2018
facility2,Cardiology,Electrophysiology,O,MED,160,08/22/2018
facility2,Cardiology,Electrophysiology,O,MED,174,08/23/2018
facility2,Cardiology,Electrophysiology,O,MED,304,08/24/2018
facility2,Cardiology,Electrophysiology,O,MED,7,08/25/2018
facility2,Cardiology,Electrophysiology,O,MED,36,08/26/2018
facility2,Cardiology,Electrophysiology,O,MED,100,08/27/2018
facility2,Cardiology,Electrophysiology,O,MED,384,08/28/2018
facility2,Cardiology,Electrophysiology,O,MED,234,08/29/2018
facility2,Cardiology,Electrophysiology,O,MED,102,08/30/2018
facility2,Cardiology,Electrophysiology,O,MED,215,08/31/2018
facility2,Cardiology,Electrophysiology,O,MED,55,09/01/2018
facility2,Cardiology,Electrophysiology,O,MED,33,09/02/2018
facility2,Cardiology,Electrophysiology,O,MED,165,09/04/2018
facility2,Cardiology,Electrophysiology,O,MED,305,09/05/2018
facility2,Cardiology,Electrophysiology,O,MED,145,09/06/2018
facility2,Cardiology,Electrophysiology,O,MED,303,09/07/2018
facility2,Cardiology,Electrophysiology,O,MED,52,09/08/2018
facility2,Cardiology,Electrophysiology,O,MED,26,09/09/2018
facility2,Cardiology,Electrophysiology,O,MED,156,09/10/2018
facility2,Cardiology,Electrophysiology,O,MED,314,09/11/2018
facility2,Cardiology,Electrophysiology,O,MED,352,09/12/2018
facility2,Cardiology,Electrophysiology,O,MED,300,09/13/2018
facility2,Cardiology,Electrophysiology,O,MED,346,09/14/2018
facility2,Cardiology,Electrophysiology,O,MED,8,09/15/2018
facility2,Cardiology,Electrophysiology,O,MED,56,09/16/2018
facility2,Cardiology,Electrophysiology,O,MED,201,09/17/2018
facility2,Cardiology,Electrophysiology,O,MED,391,09/18/2018
facility2,Cardiology,Electrophysiology,O,MED,317,09/19/2018
facility2,Cardiology,Electrophysiology,O,MED,206,09/20/2018
facility2,Cardiology,Electrophysiology,O,MED,102,09/21/2018
facility2,Cardiology,Electrophysiology,O,MED,42,09/22/2018
facility2,Cardiology,Electrophysiology,O,MED,16,09/23/2018
facility2,Cardiology,Electrophysiology,O,MED,231,09/24/2018
facility2,Cardiology,Electrophysiology,O,MED,337,09/25/2018
facility2,Cardiology,Electrophysiology,O,MED,102,09/26/2018
facility2,Cardiology,Electrophysiology,O,MED,262,09/27/2018
facility2,Cardiology,Electrophysiology,O,MED,221,09/28/2018
facility2,Cardiology,Electrophysiology,O,MED,21,09/29/2018
facility2,Cardiology,Electrophysiology,O,MED,12,09/30/2018
facility2,Cardiology,Electrophysiology,O,MED,214,10/01/2018
facility2,Cardiology,Electrophysiology,O,MED,321,10/02/2018
facility2,Cardiology,Electrophysiology,O,MED,228,10/03/2018
facility2,Cardiology,Electrophysiology,O,MED,309,10/04/2018
facility2,Cardiology,Electrophysiology,O,MED,266,10/05/2018
facility2,Cardiology,Electrophysiology,O,MED,51,10/06/2018
facility2,Cardiology,Electrophysiology,O,MED,53,10/07/2018
facility2,Cardiology,Electrophysiology,O,MED,166,10/08/2018
facility2,Cardiology,Electrophysiology,O,MED,102,10/09/2018
facility2,Cardiology,Electrophysiology,O,MED,208,10/10/2018
facility2,Cardiology,Electrophysiology,O,MED,282,10/11/2018
facility2,Cardiology,Electrophysiology,O,MED,336,10/12/2018
facility2,Cardiology,Electrophysiology,O,MED,95,10/13/2018
facility2,Cardiology,Electrophysiology,O,MED,17,10/14/2018
facility2,Cardiology,Electrophysiology,O,MED,231,10/15/2018
facility2,Cardiology,Electrophysiology,O,MED,209,10/16/2018
facility2,Cardiology,Electrophysiology,O,MED,208,10/17/2018
facility2,Cardiology,Electrophysiology,O,MED,178,10/18/2018
facility2,Cardiology,Electrophysiology,O,MED,159,10/19/2018
facility2,Cardiology,Electrophysiology,O,MED,28,10/20/2018
facility2,Cardiology,Electrophysiology,O,MED,12,10/21/2018
facility2,Cardiology,Electrophysiology,O,MED,323,10/22/2018
facility2,Cardiology,Electrophysiology,O,MED,204,10/23/2018
facility2,Cardiology,Electrophysiology,O,MED,205,10/24/2018
facility2,Cardiology,Electrophysiology,O,MED,301,10/25/2018
facility2,Cardiology,Electrophysiology,O,MED,172,10/26/2018
facility2,Cardiology,Electrophysiology,O,MED,75,10/27/2018
facility2,Cardiology,Electrophysiology,O,MED,12,10/28/2018
facility2,Cardiology,Electrophysiology,O,MED,184,10/29/2018
facility2,Cardiology,Electrophysiology,O,MED,258,10/30/2018
facility2,Cardiology,Electrophysiology,O,MED,269,10/31/2018
facility2,Cardiology,Electrophysiology,O,MED,275,11/01/2018
facility2,Cardiology,Electrophysiology,O,MED,181,11/02/2018
facility2,Cardiology,Electrophysiology,O,MED,40,11/03/2018
facility2,Cardiology,Electrophysiology,O,MED,31,11/04/2018
facility2,Cardiology,Electrophysiology,O,MED,209,11/05/2018
facility2,Cardiology,Electrophysiology,O,MED,168,11/06/2018
facility2,Cardiology,Electrophysiology,O,MED,302,11/07/2018
facility2,Cardiology,Electrophysiology,O,MED,134,11/08/2018
facility2,Cardiology,Electrophysiology,O,MED,205,11/09/2018
facility2,Cardiology,Electrophysiology,O,MED,32,11/10/2018
facility2,Cardiology,Electrophysiology,O,MED,10,11/11/2018
facility2,Cardiology,Electrophysiology,O,MED,191,11/12/2018
facility2,Cardiology,Electrophysiology,O,MED,102,11/13/2018
facility2,Cardiology,Electrophysiology,O,MED,164,11/14/2018
facility2,Cardiology,Electrophysiology,O,MED,325,11/15/2018
facility2,Cardiology,Electrophysiology,O,MED,317,11/16/2018
facility2,Cardiology,Electrophysiology,O,MED,93,11/17/2018
facility2,Cardiology,Electrophysiology,O,MED,63,11/18/2018
facility2,Cardiology,Electrophysiology,O,MED,162,11/19/2018
facility2,Cardiology,Electrophysiology,O,MED,214,11/20/2018
facility2,Cardiology,Electrophysiology,O,MED,183,11/21/2018
facility2,Cardiology,Electrophysiology,O,MED,14,11/22/2018
facility2,Cardiology,Electrophysiology,O,MED,302,11/23/2018
facility2,Cardiology,Electrophysiology,O,MED,46,11/24/2018
facility2,Cardiology,Electrophysiology,O,MED,63,11/25/2018
facility2,Cardiology,Electrophysiology,O,MED,144,11/26/2018
facility2,Cardiology,Electrophysiology,O,MED,110,11/27/2018
facility2,Cardiology,Electrophysiology,O,MED,247,11/28/2018
facility2,Cardiology,Electrophysiology,O,MED,239,11/29/2018
facility2,Cardiology,Electrophysiology,O,MED,255,11/30/2018
facility2,Cardiology,Electrophysiology,O,MED,46,12/01/2018
facility2,Cardiology,Electrophysiology,O,MED,42,12/02/2018
facility2,Cardiology,Electrophysiology,O,MED,127,12/03/2018
facility2,Cardiology,Electrophysiology,O,MED,146,12/04/2018
facility2,Cardiology,Electrophysiology,O,MED,120,12/05/2018
facility2,Cardiology,Electrophysiology,O,MED,327,12/06/2018
facility2,Cardiology,Electrophysiology,O,MED,223,12/07/2018
facility2,Cardiology,Electrophysiology,O,MED,69,12/08/2018
facility2,Cardiology,Electrophysiology,O,MED,98,12/09/2018
facility2,Cardiology,Electrophysiology,O,MED,102,12/10/2018
facility2,Cardiology,Electrophysiology,O,MED,176,12/11/2018
facility2,Cardiology,Electrophysiology,O,MED,207,12/12/2018
facility2,Cardiology,Electrophysiology,O,MED,332,12/13/2018
facility2,Cardiology,Electrophysiology,O,MED,159,12/14/2018
facility2,Cardiology,Electrophysiology,O,MED,38,12/15/2018
facility2,Cardiology,Electrophysiology,O,MED,16,12/16/2018
facility2,Cardiology,Electrophysiology,O,MED,271,12/17/2018
facility2,Cardiology,Electrophysiology,O,MED,130,12/18/2018
facility2,Cardiology,Electrophysiology,O,MED,220,12/19/2018
facility2,Cardiology,Electrophysiology,O,MED,131,12/20/2018
facility2,Cardiology,Electrophysiology,O,MED,192,12/21/2018
facility2,Cardiology,Electrophysiology,O,MED,38,12/22/2018
facility2,Cardiology,Electrophysiology,O,MED,12,12/23/2018
facility2,Cardiology,Electrophysiology,O,MED,98,12/24/2018
facility2,Cardiology,Electrophysiology,O,MED,205,12/26/2018
facility2,Cardiology,Electrophysiology,O,MED,238,12/27/2018
facility2,Cardiology,Electrophysiology,O,MED,275,12/28/2018
facility2,Cardiology,Electrophysiology,O,MED,25,12/29/2018
facility2,Cardiology,Electrophysiology,O,MED,52,12/30/2018
facility2,Cardiology,Electrophysiology,O,MED,291,12/31/2018
facility2,Cardiology,Electrophysiology,O,MED,14,01/01/2019
facility2,Cardiology,Electrophysiology,O,MED,114,01/02/2019
facility2,Cardiology,Electrophysiology,O,MED,102,01/03/2019
facility2,Cardiology,Electrophysiology,O,MED,110,01/04/2019
facility2,Cardiology,Electrophysiology,O,MED,49,01/05/2019
facility2,Cardiology,Electrophysiology,O,MED,14,01/06/2019
facility2,Cardiology,Electrophysiology,O,MED,179,01/07/2019
facility2,Cardiology,Electrophysiology,O,MED,304,01/08/2019
facility2,Cardiology,Electrophysiology,O,MED,146,01/09/2019
facility2,Cardiology,Electrophysiology,O,MED,148,01/10/2019
facility2,Cardiology,Electrophysiology,O,MED,331,01/11/2019
facility2,Cardiology,Electrophysiology,O,MED,48,01/12/2019
facility2,Cardiology,Electrophysiology,O,MED,26,01/13/2019
facility2,Cardiology,Electrophysiology,O,MED,179,01/14/2019
facility2,Cardiology,Electrophysiology,O,MED,255,01/15/2019
facility2,Cardiology,Electrophysiology,O,MED,309,01/16/2019
facility2,Cardiology,Electrophysiology,O,MED,129,01/17/2019
facility2,Cardiology,Electrophysiology,O,MED,291,01/18/2019
facility2,Cardiology,Electrophysiology,O,MED,57,01/19/2019
facility2,Cardiology,Electrophysiology,O,MED,27,01/20/2019
facility2,Cardiology,Electrophysiology,O,MED,85,01/21/2019
facility2,Cardiology,Electrophysiology,O,MED,218,01/22/2019
facility2,Cardiology,Electrophysiology,O,MED,301,01/23/2019
facility2,Cardiology,Electrophysiology,O,MED,183,01/24/2019
facility2,Cardiology,Electrophysiology,O,MED,217,01/25/2019
facility2,Cardiology,Electrophysiology,O,MED,66,01/26/2019
facility2,Cardiology,Electrophysiology,O,MED,49,01/27/2019
facility2,Cardiology,Electrophysiology,O,MED,191,01/28/2019
facility2,Cardiology,Electrophysiology,O,MED,268,01/29/2019
facility2,Cardiology,Electrophysiology,O,MED,214,01/30/2019
facility2,Cardiology,Electrophysiology,O,MED,226,01/31/2019
facility2,Cardiology,Electrophysiology,O,MED,186,02/01/2019
facility2,Cardiology,Electrophysiology,O,MED,45,02/02/2019
facility2,Cardiology,Electrophysiology,O,MED,2,02/03/2019
facility2,Cardiology,Electrophysiology,O,MED,198,02/04/2019
facility2,Cardiology,Electrophysiology,O,MED,139,02/05/2019
facility2,Cardiology,Electrophysiology,O,MED,332,02/06/2019
facility2,Cardiology,Electrophysiology,O,MED,219,02/07/2019
facility2,Cardiology,Electrophysiology,O,MED,233,02/08/2019
facility2,Cardiology,Electrophysiology,O,MED,31,02/09/2019
facility2,Cardiology,Electrophysiology,O,MED,36,02/10/2019
facility2,Cardiology,Electrophysiology,O,MED,169,02/11/2019
facility2,Cardiology,Electrophysiology,O,MED,124,02/12/2019
facility2,Cardiology,Electrophysiology,O,MED,219,02/13/2019
facility2,Cardiology,Electrophysiology,O,MED,335,02/14/2019
facility2,Cardiology,Electrophysiology,O,MED,102,02/15/2019
facility2,Cardiology,Electrophysiology,O,MED,4,02/16/2019
facility2,Cardiology,Electrophysiology,O,MED,26,02/17/2019
facility2,Cardiology,Electrophysiology,O,MED,277,02/18/2019
facility2,Cardiology,Electrophysiology,O,MED,139,02/19/2019
facility2,Cardiology,Electrophysiology,O,MED,203,02/20/2019
facility2,Cardiology,Electrophysiology,O,MED,129,02/21/2019
facility2,Cardiology,Electrophysiology,O,MED,102,02/22/2019
facility2,Cardiology,Electrophysiology,O,MED,70,02/23/2019
facility2,Cardiology,Electrophysiology,O,MED,85,02/24/2019
facility2,Cardiology,Electrophysiology,O,MED,288,02/25/2019
facility2,Cardiology,Electrophysiology,O,MED,219,02/26/2019
facility2,Cardiology,Electrophysiology,O,MED,330,02/27/2019
